Time,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status
Sun Oct 23 00:58:49 2022,Master Bedroom,73.85,0,Main Floor,73.85,0,Upper Floor,74.30000000000001,0
Sun Oct 23 00:59:54 2022,Master Bedroom,73.85,0,Main Floor,73.85,0,Upper Floor,74.41159999999999,0
Sun Oct 23 01:00:58 2022,Master Bedroom,73.85,0,Main Floor,73.85,0,Upper Floor,74.41159999999999,0
Sun Oct 23 01:02:02 2022,Master Bedroom,73.85,0,Main Floor,73.85,0,Upper Floor,74.41159999999999,0
Sun Oct 23 01:03:07 2022,Master Bedroom,73.85,0,Main Floor,73.73660000000001,0,Upper Floor,74.30000000000001,0
Sun Oct 23 01:04:11 2022,Master Bedroom,73.85,0,Main Floor,73.73660000000001,0,Upper Floor,74.30000000000001,0
Sun Oct 23 01:05:15 2022,Master Bedroom,73.85,0,Main Floor,73.85,0,Upper Floor,74.30000000000001,0
Sun Oct 23 01:06:19 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.73660000000001,0,Upper Floor,74.1866,0
Sun Oct 23 01:07:24 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.625,0,Upper Floor,74.075,0
Sun Oct 23 01:08:28 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.625,0,Upper Floor,74.1866,0
Sun Oct 23 01:09:32 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.73660000000001,0,Upper Floor,74.1866,0
Sun Oct 23 01:10:36 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.625,0,Upper Floor,74.1866,0
Sun Oct 23 01:11:41 2022,Master Bedroom,73.625,0,Main Floor,73.625,0,Upper Floor,74.1866,0
Sun Oct 23 01:12:45 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.625,0,Upper Floor,74.1866,0
Sun Oct 23 01:13:49 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.625,0,Upper Floor,74.30000000000001,0
Sun Oct 23 01:14:53 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.73660000000001,0,Upper Floor,74.30000000000001,0
Sun Oct 23 01:15:58 2022,Master Bedroom,73.625,0,Main Floor,73.625,0,Upper Floor,74.1866,0
Sun Oct 23 01:17:02 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.625,0,Upper Floor,74.1866,0
Sun Oct 23 01:18:06 2022,Master Bedroom,73.625,0,Main Floor,73.625,0,Upper Floor,74.1866,0
Sun Oct 23 01:19:10 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.625,0,Upper Floor,74.1866,0
Sun Oct 23 01:20:14 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.625,0,Upper Floor,74.1866,0
Sun Oct 23 01:21:19 2022,Master Bedroom,73.73660000000001,0,Main Floor,73.625,0,Upper Floor,74.1866,0
Sun Oct 23 01:22:23 2022,Master Bedroom,73.625,0,Main Floor,73.5116,0,Upper Floor,74.1866,0
Sun Oct 23 01:23:27 2022,Master Bedroom,73.5116,0,Main Floor,73.5116,0,Upper Floor,73.9616,0
Sun Oct 23 01:24:32 2022,Master Bedroom,73.5116,0,Main Floor,73.5116,0,Upper Floor,73.9616,0
Sun Oct 23 01:25:36 2022,Master Bedroom,73.5116,0,Main Floor,73.5116,0,Upper Floor,73.9616,0
Sun Oct 23 01:26:40 2022,Master Bedroom,73.5116,0,Main Floor,73.5116,0,Upper Floor,74.075,0
Sun Oct 23 01:27:45 2022,Master Bedroom,73.625,0,Main Floor,73.5116,0,Upper Floor,74.075,0
Sun Oct 23 01:28:49 2022,Master Bedroom,73.5116,0,Main Floor,73.5116,0,Upper Floor,74.075,0
Sun Oct 23 01:29:53 2022,Master Bedroom,73.4,0,Main Floor,73.4,0,Upper Floor,73.85,0
Sun Oct 23 01:30:57 2022,Master Bedroom,73.4,0,Main Floor,73.4,0,Upper Floor,73.85,0
Sun Oct 23 01:32:01 2022,Master Bedroom,73.4,0,Main Floor,73.4,0,Upper Floor,73.85,0
Sun Oct 23 01:33:06 2022,Master Bedroom,73.4,0,Main Floor,73.4,0,Upper Floor,73.85,0
Sun Oct 23 01:34:10 2022,Master Bedroom,73.28659999999999,0,Main Floor,73.28659999999999,0,Upper Floor,73.73660000000001,0
Sun Oct 23 01:35:14 2022,Master Bedroom,73.4,0,Main Floor,73.4,0,Upper Floor,73.85,0
Sun Oct 23 01:36:18 2022,Master Bedroom,73.28659999999999,0,Main Floor,73.28659999999999,0,Upper Floor,73.85,0
Sun Oct 23 01:37:22 2022,Master Bedroom,73.4,0,Main Floor,73.4,0,Upper Floor,73.9616,0
Sun Oct 23 01:38:26 2022,Master Bedroom,73.4,0,Main Floor,73.4,0,Upper Floor,73.85,0
Sun Oct 23 01:39:31 2022,Master Bedroom,73.4,0,Main Floor,73.28659999999999,0,Upper Floor,73.85,0
Sun Oct 23 01:40:35 2022,Master Bedroom,73.28659999999999,0,Main Floor,73.28659999999999,0,Upper Floor,73.85,0
Sun Oct 23 01:41:39 2022,Master Bedroom,73.28659999999999,0,Main Floor,73.28659999999999,0,Upper Floor,73.73660000000001,0
Sun Oct 23 01:42:43 2022,Master Bedroom,73.28659999999999,0,Main Floor,73.28659999999999,0,Upper Floor,73.73660000000001,0
Sun Oct 23 01:43:48 2022,Master Bedroom,73.17500000000001,0,Main Floor,73.17500000000001,0,Upper Floor,73.625,0
Sun Oct 23 01:44:52 2022,Master Bedroom,73.28659999999999,0,Main Floor,73.28659999999999,0,Upper Floor,73.73660000000001,0
Sun Oct 23 01:45:56 2022,Master Bedroom,73.4,0,Main Floor,73.4,0,Upper Floor,73.73660000000001,0
Sun Oct 23 01:47:00 2022,Master Bedroom,73.4,0,Main Floor,73.28659999999999,0,Upper Floor,73.73660000000001,0
Sun Oct 23 01:48:04 2022,Master Bedroom,73.4,0,Main Floor,73.28659999999999,0,Upper Floor,73.73660000000001,0
Sun Oct 23 01:49:09 2022,Master Bedroom,73.4,0,Main Floor,73.4,0,Upper Floor,73.85,0
Sun Oct 23 01:50:13 2022,Master Bedroom,73.4,0,Main Floor,73.4,0,Upper Floor,73.85,0
Sun Oct 23 01:51:17 2022,Master Bedroom,73.28659999999999,0,Main Floor,73.28659999999999,0,Upper Floor,73.73660000000001,0
Sun Oct 23 01:52:21 2022,Master Bedroom,73.4,0,Main Floor,73.4,0,Upper Floor,73.85,0
Sun Oct 23 01:53:25 2022,Master Bedroom,73.28659999999999,0,Main Floor,73.17500000000001,0,Upper Floor,73.85,0
Sun Oct 23 01:54:30 2022,Master Bedroom,73.28659999999999,0,Main Floor,73.17500000000001,0,Upper Floor,73.73660000000001,0
Sun Oct 23 01:55:34 2022,Master Bedroom,73.17500000000001,0,Main Floor,73.17500000000001,0,Upper Floor,73.73660000000001,0
Sun Oct 23 01:56:38 2022,Master Bedroom,73.28659999999999,0,Main Floor,73.17500000000001,0,Upper Floor,73.625,0
Sun Oct 23 01:57:42 2022,Master Bedroom,73.17500000000001,0,Main Floor,73.17500000000001,0,Upper Floor,73.625,0
Sun Oct 23 01:58:46 2022,Master Bedroom,73.17500000000001,0,Main Floor,73.28659999999999,0,Upper Floor,73.625,0
Sun Oct 23 01:59:51 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:00:55 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:01:59 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:03:03 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:04:08 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:05:12 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:06:16 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:07:20 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:08:25 2022,Master Bedroom,72.95,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:09:29 2022,Master Bedroom,73.17500000000001,0,Main Floor,73.17500000000001,0,Upper Floor,73.625,0
Sun Oct 23 02:10:33 2022,Master Bedroom,72.95,0,Main Floor,72.95,0,Upper Floor,73.5116,0
Sun Oct 23 02:11:38 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
