Time,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status
Wed Nov  2 02:56:23 2022,Master Bedroom,69.4616,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:57:27 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:58:31 2022,Master Bedroom,69.35,0,Main Floor,69.23660000000001,0,Upper Floor,69.80000000000001,1
Wed Nov  2 02:59:35 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.23660000000001,0,Upper Floor,69.6866,1
Wed Nov  2 03:00:39 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 03:01:43 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,0
Wed Nov  2 03:02:47 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 03:03:52 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 03:04:56 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.0116,0,Upper Floor,69.6866,1
Wed Nov  2 03:06:00 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 03:07:04 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.80000000000001,1
Wed Nov  2 03:08:08 2022,Master Bedroom,69.35,0,Main Floor,69.125,0,Upper Floor,69.6866,0
Wed Nov  2 03:09:12 2022,Master Bedroom,69.35,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 03:10:16 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 03:11:20 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 03:12:24 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.80000000000001,1
Wed Nov  2 03:13:28 2022,Master Bedroom,69.125,0,Main Floor,69.0116,0,Upper Floor,69.575,1
Wed Nov  2 03:14:32 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.0116,0,Upper Floor,69.6866,0
Wed Nov  2 03:15:37 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 03:16:41 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 03:17:45 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.0116,0,Upper Floor,69.575,1
Wed Nov  2 03:18:49 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.125,0,Upper Floor,69.6866,1
Wed Nov  2 03:19:53 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.0116,0,Upper Floor,69.6866,1
Wed Nov  2 03:20:57 2022,Master Bedroom,69.125,0,Main Floor,69.0116,0,Upper Floor,69.575,0
Wed Nov  2 03:22:02 2022,Master Bedroom,69.125,0,Main Floor,69.0116,0,Upper Floor,69.575,1
Wed Nov  2 03:23:06 2022,Master Bedroom,69.125,0,Main Floor,69.0116,0,Upper Floor,69.575,1
Wed Nov  2 03:24:10 2022,Master Bedroom,69.125,0,Main Floor,69.0116,0,Upper Floor,69.575,1
Wed Nov  2 03:25:14 2022,Master Bedroom,69.23660000000001,0,Main Floor,69.0116,0,Upper Floor,69.575,1
Wed Nov  2 03:26:18 2022,Master Bedroom,69.0116,0,Main Floor,68.9,1,Upper Floor,69.4616,1
