Time,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status
Sat Dec 31 23:39:01 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:39:11 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:39:22 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:39:32 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:39:43 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:39:53 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:40:04 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:40:14 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:40:24 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:40:35 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:40:45 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:40:55 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:41:06 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:41:17 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:41:29 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:41:40 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:41:50 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:42:01 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:42:11 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:42:21 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:42:32 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:42:42 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:42:53 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:43:03 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:43:14 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:43:24 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:43:35 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:43:45 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:43:55 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:44:06 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
